,imagename,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
11800,0784b_num1.png,1,2,3,2,2,1,1,1,1,4,2,2,2,2,2
11801,0201c_num5.png,2,2,3,3,2,1,1,1,1,2,2,2,2,2,2
11802,0041a_num2.png,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2
11803,1359a_num5.png,2,2,3,3,2,1,1,1,1,1,2,2,2,2,2
11804,0387b_num2.png,2,3,2,2,2,2,1,2,1,4,2,3,3,2,2
11805,0426b_num3.png,2,2,2,2,2,1,1,1,1,4,2,2,1,2,2
11806,0217d_num2.png,1,1,2,2,2,2,1,1,1,1,1,3,4,1,1
11807,1048c_num4.png,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1
11808,0384b_num1.png,2,3,2,2,2,2,2,1,1,2,2,3,2,2,2
11809,0192c_num6.png,2,1,2,1,2,2,2,1,1,4,1,3,2,1,2
11810,1494a_num2.png,2,2,2,1,2,2,2,1,1,2,2,3,3,1,2
11811,1169b_num2.png,2,2,1,1,2,2,2,1,1,4,2,2,2,1,1
11812,0261a_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,3,2,2
11813,0723c_num3.png,2,3,2,1,2,2,1,1,1,4,1,3,4,1,1
11814,1029a_num6.png,2,1,2,2,2,2,1,1,1,2,2,3,4,2,2
11815,0824b_num2.png,2,2,2,2,2,2,1,1,1,2,2,3,4,2,2
11816,0355bb_num3.png,2,2,2,1,2,2,2,1,2,4,2,2,4,2,2
11817,0254a_num4.png,1,3,2,2,2,1,1,1,1,2,2,2,4,2,2
11818,0820a_num2.png,2,2,2,2,2,2,1,1,1,2,2,2,4,2,2
11819,0969b_num3.png,1,2,2,2,2,2,2,1,1,2,1,3,2,1,1
11820,0612a_num4.png,2,3,1,1,2,2,2,1,1,2,2,2,4,1,1
11821,0478a_num1.png,1,3,1,1,2,2,2,2,1,2,2,2,4,2,2
11822,0549b_num4.png,2,3,1,1,2,2,1,1,1,4,1,3,4,1,1
11823,0566a_num3.png,1,1,3,3,2,2,1,1,1,2,2,2,2,2,2
11824,0245b_num1.png,2,2,2,3,2,1,4,1,1,2,2,2,1,1,2
11825,1331b_num3.png,1,2,3,3,2,1,1,2,1,2,2,3,4,2,2
11826,1379c_num1.png,1,1,3,3,2,2,1,1,1,4,2,2,4,2,2
11827,0192c_num1.png,2,1,2,2,2,2,2,1,1,2,1,2,1,1,2
11828,0869a_num2.png,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1
11829,0309c_num2.png,2,1,2,2,2,1,1,1,1,1,2,1,1,2,2
11830,0918a_num3.png,2,2,2,2,2,2,4,1,1,2,2,2,2,2,2
11831,0975b_num1.png,1,1,2,2,2,2,4,1,1,2,2,3,1,2,2
11832,0825a_num2.png,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1
11833,0854b_num2.png,1,1,1,2,2,2,3,1,1,2,2,2,4,2,2
11834,0518c_num3.png,1,2,2,2,2,2,2,1,1,2,2,2,3,2,2
11835,0642c_num3.png,2,2,3,3,2,1,1,1,1,3,2,2,2,2,2
11836,1478a_num3.png,2,2,2,2,2,1,1,1,1,4,2,3,2,1,1
11837,1358a_num2.png,2,2,1,2,2,2,3,1,1,1,1,3,3,1,1
11838,1026c_num2.png,2,2,2,2,2,2,1,1,1,2,1,3,2,1,1
11839,1041b_num1.png,2,2,3,2,2,1,1,1,1,4,2,3,3,2,2
11840,0146a_num1.png,1,1,3,3,2,1,1,1,1,2,1,2,2,1,1
11841,0946b_num3.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,1
11842,1446c_num1.png,2,3,1,1,2,1,1,1,1,2,1,1,3,1,1
11843,1430a_num3.png,2,2,1,1,2,2,1,1,1,2,2,2,4,2,2
11844,1133a_num3.png,1,1,3,2,2,1,1,1,1,1,2,1,2,1,1
11845,0985a_num3.png,1,1,3,3,2,2,1,1,1,2,2,2,4,2,2
11846,1341a_num2.png,1,2,2,3,2,2,2,1,1,2,1,3,4,1,2
11847,1417b_num3.png,2,3,2,2,2,2,1,1,1,2,2,2,4,1,2
11848,0145c_num1.png,2,3,2,2,2,2,1,1,1,4,2,2,4,1,2
11849,0656a_num4.png,1,3,2,2,2,1,1,1,1,2,2,2,1,2,2
11850,0089a_num2.png,2,2,2,2,2,2,2,1,1,2,2,2,4,1,2
11851,0617a_num2.png,2,3,1,1,2,2,2,2,1,2,2,3,3,1,2
11852,0667a_num3.png,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2
11853,1313b_num1.png,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1
11854,1527b_num2.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
11855,0852aa_num1.png,2,3,2,2,1,1,1,2,1,1,2,1,1,2,2
11856,1339b_num1.png,1,2,3,3,1,1,1,1,1,1,2,1,1,1,2
11857,0383b_num1.png,2,3,2,1,2,2,1,1,1,4,2,2,4,1,1
11858,0584a_num6.png,1,2,2,2,2,2,1,1,1,2,2,3,4,1,2
11859,1035c_num1.png,2,2,3,3,2,2,1,2,1,2,2,2,4,2,2
11860,0192c_num3.png,2,1,3,3,2,2,1,1,1,4,1,2,2,1,1
11861,0065a_num8.png,2,3,2,2,2,2,4,1,1,4,2,2,2,1,1
11862,0570b_num5.png,1,3,2,2,2,2,1,1,1,2,2,2,2,1,1
11863,0604c_num1.png,2,3,1,1,2,2,4,1,1,1,1,3,4,1,1
11864,1178b_num2.png,2,2,1,2,2,2,1,1,1,4,2,3,4,1,1
11865,1357a_num3.png,1,2,2,2,2,2,2,1,1,2,2,2,4,2,2
11866,0151c_num5.png,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2
11867,1271c_num2.png,2,3,2,2,2,2,1,1,1,2,2,2,2,1,2
11868,1101b_num5.png,2,3,2,2,2,1,1,1,1,2,2,2,1,2,2
11869,0861b_num1.png,2,3,2,2,2,2,1,1,1,2,1,2,3,1,1
11870,1561aa_num1.png,2,3,2,2,2,2,1,1,1,2,2,2,3,1,1
11871,0972c_num4.png,2,2,2,2,2,1,4,1,1,2,2,2,2,2,2
11872,0670b_num1.png,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2
11873,0834a_num5.png,1,1,2,2,2,1,1,1,1,2,1,3,4,1,1
11874,0535b_num4.png,2,1,2,1,2,2,2,1,1,4,1,3,2,1,1
11875,1132c_num2.png,2,3,2,2,2,2,3,1,1,2,1,3,2,1,1
11876,0197a_num2.png,2,3,2,2,2,2,1,2,1,4,2,2,2,1,1
11877,1050c_num3.png,2,2,3,3,2,1,1,1,1,2,2,2,1,1,2
11878,1147a_num4.png,2,3,2,1,2,2,2,1,1,2,1,1,2,1,1
11879,0117b_num3.png,1,2,3,3,2,1,1,1,1,3,1,2,1,1,1
11880,1449c_num1.png,2,3,1,1,2,1,2,1,1,3,2,2,2,1,2
11881,0889c_num1.png,2,1,2,2,2,2,2,1,1,4,1,3,2,1,1
11882,0474c_num2.png,2,3,2,2,2,2,1,1,1,4,2,3,4,2,2
11883,0028a_num3.png,2,3,2,2,2,2,2,1,1,2,2,3,2,1,1
11884,0502b_num4.png,2,3,2,2,2,1,1,1,1,2,2,2,2,2,2
11885,0825a_num4.png,2,3,2,2,2,1,1,2,1,2,2,1,1,2,1
11886,0152c_num4.png,2,2,1,1,2,2,1,1,1,2,1,2,4,1,1
11887,1301b_num2.png,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1
11888,0700c_num2.png,1,2,3,3,2,2,1,1,1,4,2,2,4,2,2
11889,0132a_num1.png,2,3,2,1,2,2,1,2,1,2,1,3,2,1,1
11890,0721c_num1.png,1,2,3,3,2,1,1,1,1,2,1,2,1,1,1
11891,0832a_num1.png,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2
11892,0564b_num4.png,1,2,3,3,2,2,1,1,1,3,2,3,2,1,1
11893,0517b_num2.png,1,2,2,1,2,2,2,1,2,2,2,2,4,2,2
11894,0681c_num2.png,2,2,2,2,2,1,2,1,1,4,2,2,2,2,2
11895,1185c_num2.png,2,3,2,2,2,2,1,1,1,3,2,2,2,1,1
11896,1433b_num3.png,2,3,1,1,2,2,1,1,1,2,1,2,4,1,1
11897,0337a_num7.png,2,3,2,1,2,2,2,1,1,2,1,3,2,1,1
11898,0794a_num2.png,2,2,3,3,2,2,2,1,1,2,2,3,4,2,2
11899,1424b_num6.png,2,3,1,1,2,2,2,1,1,2,2,3,3,1,1
11900,0110b_num2.png,2,3,2,2,2,1,1,1,1,2,2,2,1,1,2
11901,0559cc_num1.png,2,1,2,2,2,2,1,1,1,2,2,3,4,2,1
11902,0155b_num2.png,2,1,3,3,2,1,1,1,1,4,2,2,2,2,2
11903,0398a_num2.png,2,3,1,1,2,1,2,2,1,2,2,2,4,1,2
11904,0840c_num1.png,2,3,3,2,2,2,2,2,1,2,2,2,2,1,2
11905,0850b_num4.png,1,1,3,3,2,2,1,1,1,2,1,2,2,1,1
11906,0663c_num2.png,2,2,1,1,2,2,1,1,1,1,1,3,3,1,1
11907,0328b_num3.png,2,3,3,3,2,1,1,1,1,2,2,3,2,2,2
11908,0849a_num4.png,2,3,1,3,2,2,3,1,1,2,1,3,1,1,1
11909,1190c_num3.png,1,2,3,2,2,1,1,1,1,2,2,2,2,2,2
11910,0692aa_num2.png,2,2,1,1,2,2,3,1,1,1,1,2,3,1,1
11911,0216c_num4.png,2,1,2,2,2,1,1,1,1,2,2,2,2,1,2
11912,0634c_num4.png,2,3,2,2,2,2,3,2,1,3,1,2,2,1,1
11913,1279c_num7.png,2,1,3,3,2,2,1,2,1,2,2,2,2,2,1
11914,0955a_num6.png,2,1,3,3,2,2,1,1,1,1,1,3,4,1,1
11915,0476b_num2.png,2,2,2,3,2,2,2,1,1,2,2,2,2,2,2
11916,0341b_num1.png,2,2,2,2,2,2,1,2,1,2,2,2,4,2,1
11917,1209b_num3.png,2,3,1,1,2,2,2,2,1,1,1,2,2,1,1
11918,0468b_num3.png,2,3,2,2,2,2,1,1,1,2,1,2,4,1,1
11919,1096a_num1.png,2,3,1,1,2,2,1,1,1,2,1,1,4,1,1
11920,0034a_num1.png,2,3,2,2,2,2,1,1,1,2,2,3,4,1,1
11921,0096b_num2.png,1,2,1,1,2,2,3,2,1,1,1,3,2,1,1
11922,0870a_num2.png,1,3,3,3,2,1,1,1,1,2,2,3,2,1,1
11923,0534c_num1.png,2,2,3,3,2,1,2,2,1,2,2,2,2,2,2
11924,1179c_num6.png,1,2,3,3,2,1,2,1,1,2,2,2,2,2,2
11925,0635c_num4.png,2,1,2,1,2,2,1,1,1,2,2,3,2,1,1
11926,1542b_num1.png,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2
11927,1305a_num2.png,1,2,1,1,2,2,2,1,1,4,2,3,4,1,1
11928,0307b_num4.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,1
11929,0746c_num4.png,2,2,2,2,2,2,1,2,1,2,2,2,4,1,2
11930,0630b_num3.png,1,2,3,2,2,2,2,1,1,2,2,3,1,2,2
11931,0837b_num6.png,2,3,2,2,2,1,4,1,1,2,2,2,1,2,2
11932,1429b_num2.png,1,3,2,2,2,1,1,1,2,2,2,3,2,2,2
11933,0889c_num4.png,1,1,3,2,2,2,2,1,1,2,1,3,2,1,1
11934,1455b_num5.png,1,2,2,2,2,2,1,1,1,4,2,2,3,2,2
11935,0981b_num2.png,1,2,2,2,2,1,2,1,1,4,2,3,4,2,2
11936,0160b_num4.png,2,3,2,1,2,2,2,2,1,2,2,3,4,1,1
11937,0568b_num4.png,1,3,1,1,2,2,4,1,2,4,2,2,2,1,1
11938,0714c_num1.png,1,3,3,3,2,2,1,1,1,4,1,2,2,1,1
11939,1521a_num4.png,2,3,2,2,2,2,2,1,1,2,2,3,4,1,2
11940,0149b_num1.png,2,2,2,2,2,1,1,1,1,4,2,2,1,2,2
11941,1012b_num4.png,2,2,2,2,2,1,2,1,1,1,2,2,1,2,1
11942,0864b_num1.png,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2
11943,0113b_num3.png,1,3,2,3,2,1,2,1,1,1,2,2,2,1,1
11944,0950aa_num2.png,2,2,2,2,2,2,3,2,1,2,2,2,3,1,2
11945,1501c_num1.png,2,2,2,1,2,2,2,2,1,4,2,3,2,2,2
11946,1539b_num1.png,2,2,1,2,2,2,2,1,1,2,2,2,4,1,2
11947,0888a_num3.png,2,3,1,1,2,1,4,1,1,4,1,2,4,1,1
11948,0947a_num3.png,1,2,3,2,2,2,1,2,1,2,2,2,2,2,2
11949,0956b_num1.png,2,1,1,1,2,2,3,1,2,1,1,2,1,1,1
11950,0053b_num4.png,2,1,2,2,2,1,1,1,1,2,1,3,2,1,1
11951,1283a_num4.png,2,1,2,2,2,2,4,1,1,2,2,2,2,1,2
11952,0401c_num8.png,2,1,1,1,2,2,3,2,1,2,2,2,2,1,1
11953,0853c_num5.png,2,1,1,2,2,2,3,1,2,3,2,3,2,1,2
11954,1336a_num1.png,2,1,1,1,2,2,2,1,2,3,1,3,2,1,1
11955,0955c_num4.png,1,2,2,2,2,2,1,1,1,3,2,3,2,2,2
11956,1328a_num1.png,1,1,2,2,2,2,2,1,1,2,1,3,4,1,2
11957,1183b_num1.png,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2
11958,0048c_num3.png,1,1,1,1,2,1,2,1,1,1,2,3,2,1,2
11959,0291b_num2.png,2,2,1,1,2,2,3,1,1,2,1,2,2,1,2
11960,1137c_num2.png,2,2,1,1,2,2,2,1,1,2,2,2,4,1,2
11961,0398a_num3.png,2,2,1,1,2,1,2,1,1,2,2,3,4,2,2
11962,1431a_num1.png,1,2,1,2,2,2,2,1,2,2,2,2,4,2,2
11963,1231a_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
11964,0715a_num2.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
11965,0375b_num1.png,2,1,2,2,2,2,2,1,1,2,2,3,2,2,2
11966,0004b_num3.png,2,1,1,1,2,2,2,1,2,1,1,3,4,1,1
11967,0817a_num1.png,1,1,3,1,2,1,1,2,1,2,2,2,3,1,1
11968,1127b_num3.png,2,1,2,2,2,2,3,1,1,2,2,3,2,2,2
11969,0228a_num3.png,2,1,1,2,2,1,2,1,1,1,1,2,4,1,1
11970,0521a_num3.png,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2
11971,0427a_num2.png,2,1,2,2,2,1,1,1,1,1,2,1,2,1,1
11972,0965a_num5.png,1,1,2,2,2,2,3,1,1,1,2,3,4,2,2
11973,0124b_num3.png,1,1,3,3,2,1,4,1,1,1,2,2,1,1,2
11974,1433a_num2.png,2,3,1,1,2,2,2,2,1,1,1,2,4,1,2
11975,0041c_num2.png,1,2,2,2,2,2,1,1,1,3,2,2,2,2,2
11976,0481a_num1.png,2,2,1,1,2,2,1,1,1,4,2,2,4,1,2
11977,0414a_num1.png,2,1,1,1,2,2,3,1,2,2,2,3,3,1,2
11978,0426a_num4.png,2,2,2,2,2,1,1,1,1,2,2,2,4,1,2
11979,1513c_num1.png,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2
11980,1471b_num3.png,2,2,1,2,2,2,2,1,1,2,2,3,2,1,2
11981,0987c_num1.png,1,2,3,2,2,2,1,1,1,1,2,2,2,2,2
11982,0831b_num2.png,1,1,3,2,2,2,1,1,1,2,2,1,2,1,2
11983,1181c_num2.png,2,2,1,1,2,2,2,1,2,3,2,3,2,1,1
11984,0127b_num5.png,2,1,1,1,2,2,2,1,1,2,2,3,4,1,1
11985,1074c_num2.png,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1
11986,0114a_num3.png,1,1,2,2,2,2,1,1,1,1,2,3,3,1,2
11987,1115a_num1.png,2,2,3,2,2,1,2,2,1,2,2,2,2,2,2
11988,1198b_num1.png,2,1,1,1,2,2,2,1,1,1,1,2,4,1,1
11989,0164a_num1.png,1,2,3,3,1,1,1,1,1,1,2,3,2,1,1
11990,0093c_num1.png,1,3,3,3,2,1,1,2,1,2,2,3,2,1,1
11991,0559c_num2.png,2,2,2,2,2,2,4,1,1,1,2,2,2,1,2
11992,0088b_num1.png,1,2,3,3,2,1,1,1,1,2,2,2,2,1,2
11993,0811a_num1.png,2,2,1,1,2,2,2,1,1,2,1,3,2,1,1
11994,0915a_num1.png,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2
11995,0394c_num3.png,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1
11996,0957c_num2.png,1,3,2,2,2,1,1,2,1,4,2,2,1,1,2
11997,0717a_num1.png,2,2,2,2,2,2,2,2,1,2,1,3,3,1,2
11998,1510c_num3.png,2,2,1,1,2,2,3,1,1,2,2,3,3,1,2
11999,0569b_num5.png,1,2,2,2,2,2,2,2,1,2,2,1,4,1,2
12000,0183a_num3.png,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1
12001,0990a_num4.png,2,2,3,2,2,1,4,2,1,2,2,2,1,2,1
12002,1325b_num2.png,1,1,3,3,2,2,1,1,2,4,2,2,2,1,1
12003,0697a_num3.png,2,1,1,1,2,2,3,1,2,2,2,2,1,1,2
12004,1026a_num3.png,2,1,2,1,2,2,1,1,1,3,1,3,2,1,1
12005,1277c_num5.png,1,1,2,2,2,2,4,1,1,2,2,2,1,1,1
12006,0884c_num2.png,1,1,2,1,2,2,2,1,1,2,2,3,1,1,1
12007,0566b_num2.png,1,2,3,2,2,2,1,1,1,4,2,2,2,2,2
12008,0253b_num5.png,2,1,2,1,2,2,1,1,1,4,2,3,4,1,1
12009,0583b_num2.png,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1
12010,0177b_num1.png,2,2,3,3,2,1,1,2,1,1,2,1,1,1,1
12011,1267b_num1.png,2,2,2,1,2,2,2,1,1,2,2,3,2,1,1
12012,0450a_num2.png,1,2,2,3,2,1,1,1,1,1,2,3,2,1,1
12013,0713c_num1.png,1,1,2,2,2,1,1,1,1,4,2,3,1,1,1
12014,0451c_num1.png,1,1,1,1,2,2,2,1,1,2,2,3,1,1,1
12015,0482a_num1.png,2,2,2,2,2,2,2,2,1,4,2,3,1,1,1
12016,0166a_num3.png,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1
12017,0708a_num2.png,1,1,1,1,2,2,2,1,2,2,2,2,3,1,1
12018,0457c_num3.png,2,2,2,2,2,2,2,2,1,2,2,3,2,1,1
12019,1077c_num1.png,2,3,3,3,2,1,1,1,1,2,2,1,1,1,1
12020,0629c_num1.png,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1
12021,1051a_num4.png,1,2,3,3,2,1,1,1,1,2,2,2,3,1,1
12022,0678b_num1.png,2,2,2,2,2,1,1,1,1,1,2,3,1,1,1
12023,0953a_num5.png,1,2,2,2,2,2,1,1,1,1,1,3,2,1,1
12024,1329a_num3.png,2,1,2,1,2,2,2,1,1,2,2,3,2,1,1
12025,0810c_num2.png,2,3,1,1,2,2,1,1,1,3,1,2,1,1,1
12026,0830c_num2.png,1,2,3,3,2,1,1,1,1,2,2,1,1,1,2
12027,0901b_num2.png,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2
12028,1359a_num6.png,2,3,3,3,2,2,1,1,1,2,2,1,2,2,2
12029,0333c_num3.png,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1
12030,1094c_num2.png,2,3,1,1,2,2,1,1,1,3,1,3,2,1,1
12031,0739c_num1.png,1,3,2,2,1,1,1,1,1,1,2,1,1,1,1
12032,0934b_num1.png,1,2,2,2,2,2,1,1,1,3,1,3,2,1,1
12033,0232b_num5.png,1,1,1,2,2,2,2,1,1,4,1,3,1,1,1
12034,0979a_num2.png,1,2,3,2,2,1,1,1,1,4,2,2,2,1,1
12035,0928c_num1.png,1,2,3,3,2,2,1,1,1,2,2,2,1,1,1
12036,0589c_num1.png,1,1,1,1,2,2,3,1,1,2,2,1,1,1,1
12037,1284c_num2.png,2,1,2,1,2,2,4,1,1,3,2,3,1,1,1
12038,1088b_num1.png,2,2,2,2,2,2,4,1,2,3,2,2,2,1,2
12039,0007b_num4.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,1
12040,0450a_num3.png,2,2,2,3,2,1,1,1,1,2,2,3,2,1,1
12041,1049b_num3.png,1,3,2,1,2,2,1,2,1,1,1,2,2,1,1
12042,1250c_num3.png,1,2,1,2,2,2,2,1,1,2,2,1,2,1,1
12043,1493b_num2.png,2,1,1,1,2,2,2,1,1,2,2,3,4,1,1
12044,0382a_num1.png,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1
12045,0780a_num4.png,2,2,3,3,2,1,1,1,1,1,2,1,1,1,1
12046,0569c_num4.png,1,1,2,2,2,2,2,1,1,2,2,2,4,1,1
12047,1380a_num2.png,2,1,2,1,2,2,2,1,2,4,1,2,2,1,1
12048,0350c_num3.png,2,2,2,1,2,2,2,1,1,2,1,3,4,1,1
12049,0941a_num4.png,1,2,1,1,2,2,1,1,1,2,2,3,2,1,1
12050,0232c_num1.png,1,2,2,1,2,2,2,1,1,4,1,3,2,1,1
12051,0195c_num1.png,2,2,3,2,2,2,1,1,1,2,2,2,1,1,1
12052,0151b_num2.png,2,2,3,3,2,1,1,1,1,2,2,1,1,1,2
12053,1310c_num1.png,2,3,2,3,1,1,2,1,1,1,2,2,1,1,2
12054,0690c_num1.png,2,2,3,2,2,2,2,1,2,2,1,2,2,1,2
12055,0172aa_num2.png,2,1,2,2,2,1,4,2,1,1,2,2,3,1,2
12056,0539b_num3.png,1,1,2,2,2,2,2,2,1,2,2,2,3,2,2
12057,1371b_num3.png,2,3,1,1,2,2,2,2,2,2,2,2,4,1,1
12058,0974a_num2.png,1,2,2,2,2,2,2,2,1,1,1,3,2,1,1
12059,0059a_num1.png,2,1,2,2,2,2,2,2,1,2,2,3,2,2,2
12060,0743c_num2.png,2,2,2,2,2,1,2,2,1,2,2,3,2,1,2
12061,0363b_num3.png,2,2,1,1,2,2,2,2,1,2,1,3,3,1,1
12062,0852a_num1.png,2,3,1,2,1,1,2,1,1,1,2,1,1,1,2
12063,0987b_num1.png,1,2,3,2,2,2,1,1,1,2,2,2,2,2,2
12064,1193c_num1.png,2,1,1,1,2,2,2,2,1,1,1,2,4,2,1
12065,0190a_num2.png,2,2,2,1,2,2,1,1,1,2,1,2,2,1,1
12066,0948b_num2.png,2,1,3,3,2,2,2,1,2,2,2,2,4,2,2
12067,1097b_num3.png,2,3,2,3,2,1,1,2,1,1,2,3,2,1,1
12068,1465c_num5.png,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2
12069,0088a_num5.png,1,2,3,3,2,1,1,1,1,2,2,2,2,1,2
12070,0858a_num1.png,2,2,1,2,2,2,1,1,1,4,1,3,4,1,1
12071,0935b_num1.png,1,2,2,2,2,1,2,1,1,4,1,2,1,2,1
12072,0902c_num2.png,2,1,2,2,2,1,2,1,1,2,2,3,2,2,2
12073,0830c_num1.png,1,2,3,3,2,1,1,1,1,2,2,1,2,2,2
12074,1291a_num4.png,2,1,3,2,2,1,1,1,1,4,2,2,2,2,2
12075,0773aa_num1.png,2,2,1,2,2,2,2,1,1,1,1,3,4,1,1
12076,1123aa_num2.png,2,2,1,1,2,2,1,1,1,2,2,3,4,2,2
12077,0927b_num1.png,2,2,1,1,2,2,2,2,1,2,1,3,4,1,2
12078,0426c_num3.png,2,2,2,2,2,1,1,2,1,4,2,2,3,2,2
12079,1277b_num2.png,1,1,3,2,2,2,4,1,1,2,2,2,1,2,2
12080,1101c_num5.png,2,3,2,2,2,1,4,2,1,2,2,2,1,2,2
12081,0183a_num2.png,1,1,2,2,2,1,1,1,1,3,2,2,2,1,2
12082,0349c_num1.png,2,1,3,3,2,2,2,2,1,2,2,2,2,2,2
12083,1146a_num2.png,2,3,1,1,2,2,2,1,1,4,1,3,1,1,1
12084,0271a_num2.png,2,3,1,1,2,2,3,1,1,2,2,2,3,1,2
12085,0125c_num2.png,2,1,3,2,2,1,4,2,1,2,2,2,1,2,2
12086,1317b_num4.png,2,2,1,1,2,2,2,1,1,2,2,2,4,1,2
12087,1370a_num3.png,2,1,2,2,2,2,2,1,1,2,2,3,4,2,2
12088,0638c_num2.png,1,1,2,2,2,2,1,2,1,2,2,3,2,2,1
12089,0122b_num3.png,2,2,2,2,2,2,2,1,1,4,2,3,2,2,2
12090,0463c_num5.png,2,2,1,1,2,2,2,1,1,1,1,3,4,1,1
12091,0132b_num3.png,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1
12092,0902a_num1.png,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2
12093,0825c_num5.png,1,2,2,2,2,1,4,1,1,4,1,1,1,1,2
12094,0338b_num4.png,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2
12095,1154b_num4.png,1,3,2,1,2,2,1,1,1,2,1,3,2,1,1
12096,1330c_num4.png,2,2,1,1,2,2,2,1,1,4,2,3,2,2,1
12097,0769aa_num2.png,1,2,2,2,2,1,2,2,1,4,2,2,4,1,1
12098,0832a_num4.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
12099,0601a_num1.png,1,3,2,2,2,2,2,1,1,2,2,2,3,1,1
12100,0291c_num1.png,2,3,2,1,2,2,3,1,1,2,2,3,2,1,1
12101,0606c_num2.png,2,2,2,2,2,2,3,1,1,2,2,3,3,1,2
12102,0764a_num5.png,2,3,1,1,2,2,2,1,1,4,2,3,4,2,1
12103,1226a_num1.png,1,1,2,2,2,2,4,1,1,2,2,2,4,2,1
12104,1321b_num1.png,2,2,2,2,2,2,2,1,1,2,2,2,4,2,1
12105,1065c_num2.png,2,3,3,3,1,1,1,1,1,1,2,1,1,1,1
12106,0221b_num2.png,2,3,2,1,2,1,4,1,1,4,1,2,3,1,1
12107,0577b_num5.png,1,2,2,2,2,2,3,1,1,2,2,2,2,1,1
12108,1044c_num1.png,2,2,2,2,2,2,2,1,1,2,2,2,4,2,2
12109,1557a_num3.png,2,2,2,3,2,2,1,1,1,2,2,3,3,2,2
12110,0048b_num2.png,2,3,1,2,2,2,1,1,1,1,1,1,1,1,1
12111,1394c_num5.png,2,2,1,2,2,2,3,1,1,2,2,3,2,2,1
12112,0912b_num2.png,1,1,2,3,2,1,1,1,1,1,2,3,2,1,2
12113,0434a_num1.png,2,3,1,1,2,2,3,1,1,4,2,3,2,1,1
12114,0327a_num3.png,1,3,1,1,2,2,1,1,1,4,1,2,1,1,1
12115,0659b_num3.png,1,2,2,1,2,2,1,1,1,2,1,2,2,1,1
12116,0511c_num2.png,1,3,2,2,2,1,1,1,1,2,2,2,2,2,1
12117,1110b_num1.png,2,1,2,2,2,1,1,1,1,3,2,2,1,2,2
12118,0520a_num1.png,2,2,1,1,2,2,1,1,1,4,2,3,2,1,2
12119,0223b_num5.png,1,2,1,1,2,1,4,2,1,4,1,1,1,1,1
12120,0145c_num2.png,2,2,2,2,2,2,1,2,1,4,2,2,3,2,2
12121,1102a_num1.png,1,1,2,2,2,1,4,1,1,1,2,2,2,1,1
12122,0166a_num1.png,2,2,2,1,2,2,1,1,1,4,1,2,4,1,1
12123,1271b_num2.png,2,3,1,2,2,2,2,1,1,4,2,2,1,1,2
12124,1558b_num3.png,2,2,2,2,2,2,1,2,1,2,1,1,4,1,1
12125,0790a_num1.png,2,2,3,3,2,1,1,1,1,2,2,3,4,2,2
12126,0816c_num3.png,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2
12127,0894b_num2.png,1,1,2,1,2,2,2,1,1,4,2,2,4,1,1
12128,1439a_num5.png,1,2,2,2,2,2,1,1,1,4,2,2,2,2,2
12129,0206a_num2.png,1,1,1,1,2,1,1,1,1,4,2,2,4,2,2
12130,1452b_num1.png,1,2,2,1,2,2,3,1,1,2,1,3,1,1,2
